query_id	nugget_id	timestamp	importance	nugget_len	nugget_text
42	VM50.033	1360908070	2	42	The Coast Guard Cutter stands by to assist
42	VM50.034	1360918891	2	45	Carnival Conquest delivered food and supplies
42	VM50.035	1360920029	3	57	Ship docked and passengers disembarked evening of Feb. 14
42	VM50.036	1360926813	2	49	More than 4,200 people on board the disabled ship
42	VM50.037	1360930957	2	27	Cause of fire not yet known
42	VM50.041	1361026795	2	32	Ship's recent maintenance issues
42	VM50.045	1361338214	3	193	Initial reports from investigators indicated the fire was caused by a leak in a flexible fuel oil return line from the No. 6 Diesel engine, allowing fuel to spill onto a hot surface and ignite.
42	VM50.046	1363834558	2	34	Carnival conducts fleetwide review
42	VM50.047	1363834558	1	34	Triumph under repair in Mobile, AL
42	VM50.048	1364090141	1	19	Triumph's itinerary
43	VM53.001	1358420705	3	243	USS Guardian (MCM-5), based in Sasebo, southern Japan is a 224-foot (68-meter) Avenger class mine countermeasures ship commanded by Lieutenant Commander Mark A. Rice, Januray 2013 ran aground on a reef south east of Palawan in the Philippines.
43	VM53.015	1358472388	2	79	damage to the reef is unknown and the Navy crew forbidden to assess reef damage
43	VM53.020	1358569823	2	70	accident happened while ship travelling from Subic Bay to another port
43	VM53.021	1358736581	2	100	January 20, 2013, ship taking on water in multiple places and is experiencing a slight list to port.
43	VM53.022	1358860205	2	93	On January 19, an assessment team was deployed would plan and execute the vessel's extraction
43	VM53.024	1359496956	1	189	On 29 January, 2013, the United States Navy announced that the ship will be cut up on the reef and on 27 February 2013, salvage crews began a 3 month process to disassemble the USS Guardian
43	VM53.025	1359496956	1	69	ship will be decommissioned and struck from the Naval Vessel Register
43	VM53.027	1361479220	2	131	Philippine Senate has called for an investigation to occur regarding the incident, Navy may be fined $300 per meter of damaged reef
43	VM53.028	1361570161	2	88	Ar first only its bow was on the reef but now waves have pushed the entire ship onto it.
43	VM53.030	1361570161	2	97	No evidence that fuel oil is leaking. 15,000 gallons of diesel fuel were extracted from the tanks
43	VM53.031	1362475896	1	59	20 February 2013, Admiral Cecil D. Haney meet with the crew
44	VM56.001	1334149486	1	27	On Wednesday, April 11 2012
44	VM56.002	1334149486	1	11	earthquake 
44	VM56.003	1334149486	1	29	struck off the coast/undersea
44	VM56.004	1334149486	1	46	Tsunami warnings were issued for Indian Ocean.
44	VM56.005	1334151010	1	23	quake felt in Singapore
44	VM56.006	1334151507	1	22	quake felt in Malaysia
44	VM56.007	1334151507	1	22	quake felt in Thailand
44	VM56.008	1334151507	1	19	quake felt in India
44	VM56.009	1334152484	1	21	People are in a panic
44	VM56.010	1334152892	1	69	red high-level tsunami warning issued for Andaman and Nicobar Islands
44	VM56.012	1334154177	1	53	devastating 2004 Indian Ocean earthquake and tsunami 
44	VM56.013	1334154578	1	23	quake felt in Sri Lanka
44	VM56.014	1334154578	1	24	magnitude 8.9 earthquake
44	VM56.015	1334154675	1	32	 magnitude of 8.5/8.6 earthquake
44	VM56.016	1334155299	1	62	two powerful earthquakes: main earthquake and large aftershock
44	VM56.017	1334155330	1	63	Indian National Centre for Ocean Information Services (INCOIS) 
44	VM56.018	1334155330	1	47	large tsunami and damage possible but unlikely 
44	VM56.019	1334155330	1	66	subduction/slip-thrust earthquake, meaning ground moved vertically
44	VM56.020	1334155330	1	34	 displacing large masses of water 
44	VM56.021	1334155861	1	54	2012 earthquake occurred around 500km SW of Banda Aceh
44	VM56.022	1334157056	1	50	aftershock with magnitude  8.2 several hours later
44	VM56.023	1334157954	1	58	Aftershocks were felt in many places hours after the quake
44	VM56.024	1334157954	1	72	earthquake measuring 3.1 at 12.31 in Arabian Sea about 155km from Mumbai
44	VM56.025	1334160769	1	63	earthquake struck closest to Indonesia's Aceh province/ Sumatra
44	VM56.026	1334162432	1	24	magnitude 8.7 earthquake
44	VM56.027	1334162432	1	61	Department of Meteorology of Sri lanka to continue monitoring
44	VM56.028	1334162638	1	42	unclear whether tsunami had been generated
44	VM56.029	1334162638	1	31	Pacific Tsunami Warning Center 
44	VM56.030	1334163058	1	79	a gauge closest to the epicenter of the quake recorded a peak of about a metre.
44	VM56.031	1334163506	1	11	no big wave
44	VM56.032	1334163506	1	22	small tsunami reported
44	VM56.033	1334163506	1	45	quake felt in Indonesia/Indonesian earthquake
44	VM56.034	1334163899	1	14	21 aftershocks
44	VM56.035	1334164955	1	84	people move to higher ground, instructed to leave beaches and other shoreline areas.
44	VM56.036	1334165632	1	40	Tsunami warnings downgraded or canceled 
44	VM56.037	1334167752	1	28	sort of a tearing earthquake
44	VM56.038	1334168497	1	14	back to normal
44	VM56.039	1334168497	1	22	Port of Chennai closed
44	VM56.040	1334168680	1	31	earthquake lasted for 3 minutes
44	VM56.041	1334168680	1	37	depth of 10 kilometres-33 km/20 miles
44	VM56.042	1334169049	1	61	Sri Lanka will not be affected by the preliminary earthquake,
44	VM56.043	1334169344	1	17	no serious damage
44	VM56.044	1334169344	1	31	Phuket airport was also closed.
44	VM56.045	1334169756	1	21	halt in ferry service
44	VM56.046	1334170624	1	46	Metro Rail services were suspended in Kolkata,
44	VM56.047	1334172800	1	50	people in some high rise buildings were evacuated.
44	VM56.048	1334185241	1	26	tremors felt in Bangladesh
44	VM56.049	1334189924	1	198	During the earthquake and two subsequent hours, none of Thai free television presented the news about the earthquake and the tsunami warnings as they were live broadcasting the royal family ceremony
44	VM56.050	1334193160	1	87	Information from the Jakarta Tsunami Information Center is blocked by internet filters.
44	VM56.051	1334193160	1	62	A similar acronym is used in US and UK for sensitive subjects.
44	VM56.052	1334203495	1	118	The 2012 Aceh main earthquake and the large aftershock were strike-slip earthquakes, meaning plates moved horizontally
44	VM56.053	1334203495	1	97	the main earthquake is possibly the largest strike slip earthquake ever recorded, moving 70 feet.
44	VM56.054	1334212127	1	72	Armed Forces, especially Navy warships were put on high "State 1" alert,
44	VM56.055	1334212127	1	34	aircraft bringing relief material 
44	VM56.056	1334223660	1	21	Tremors felt in Burma
44	VM56.057	1334224800	1	24	tremors felt in Maldives
44	VM56.058	1334237584	1	71	5-10 deaths in Indonesia, 3 died of a heart attack and 2 died of shock.
44	VM56.059	1334246143	1	121	The 2004 Indian Ocean earthquake and tsunami resulted in early-warning systems being implemented around the Indian Ocean.
44	VM56.060	1334252746	1	23	tremors felt in Vietnam
44	VM56.061	1334263640	1	130	The Television Pool of Thailand defended that running texts about the warnings have been displayed on screen during the broadcast.
44	VM56.062	1334269633	1	19	quake felt in Tibet
44	VM56.063	1334276740	1	137	The largest aftershock had a similar mechanism to the mainshock, as did three earthquakes in the same area during the previous six years.
44	VM56.064	1334342277	1	45	2004 and 2012 quakes in roughly the same area
44	VM56.065	1334425008	1	50	power, communications failure caused by the quake 
44	VM56.066	1334501355	1	23	94 aftershocks over 4.3
45	VM57.001	1351412551	3	97	 Queen Charlotte Islands and Canada's coastal province of  British Columbia struck by earthquake'
45	VM57.002	1351412551	3	39	The earthquake had a magnitude of  7.7 
45	VM57.003	1351412551	2	38	earthquake triggered tsunami warnings.
45	VM57.004	1351412551	1	49	Earthquake occurred  near the Haida Gwaii region,
45	VM57.005	1351412551	2	42	The quake was felt as far away as Houston.
45	VM57.006	1351416434	1	49	The earthquake's epicenter was on Moresby Island 
45	VM57.008	1351417111	2	46	occurred just after 8pm on October 27th, 2012.
45	VM57.009	1351417187	1	36	The earthquake felt on Prince Rupert
45	VM57.010	1351417187	1	38	epicenter was as far away as Kamloops.
45	VM57.011	1351420419	2	50	a tsunami warning  issued for the state of Hawaii,
45	VM57.012	1351420419	2	52	tsunami warnings issued for the coast of BC, Canada 
45	VM57.013	1351420419	2	51	A tsunami advisory has been issued for California .
45	VM57.014	1351420419	2	45	A tsunami advisory has been issued for Oregon
45	VM57.016	1351422010	1	76	In Tofino, residents rushed out of their homes following the tsunami sirens.
45	VM57.017	1351433252	2	76	this was the second largest Canada earthquake ever recorded by a seismometer
45	VM57.018	1351437444	1	77	second largest earthquake after the 1949 Queen Charlotte Islands earthquake, 
45	VM57.019	1351437653	2	55	tsunami expected to reach a heightof 1{{ndash}}2 metres
45	VM57.020	1351437863	1	99	The earthquake occurred on the Queen Charlotte fault between the Pacific and North American plates 
45	VM57.021	1351450831	2	44	tsunami warning issued for Pacific Northwest
45	VM57.022	1351450831	2	50	tsunami warning issued for coastal areas of Alaska
45	VM57.023	1351450831	1	43	a two meter swell was recorded in Sandspit.
45	VM57.024	1351451020	2	85	This earthquake was followed by a swarm of smaller earthquakes around 4 in magnitude.
45	VM57.025	1351464819	1	30	The quake was felt in Quesnel,
45	VM57.026	1351470213	2	45	6.4 aftershock on Sunday morning, October 28.
45	VM57.027	1351494917	1	66	aftershock occurred 56km to the west on the morning of October 28.
45	VM57.028	1351502904	1	55	The overall number of aftershocks has been at least 50,
45	VM57.029	1351502904	1	38	most of aftershocks ~4.x in magnitude.
45	VM57.030	1351517773	2	96	 over 100,000 people in Hawaii were reportedly forced to move to higher ground to avoid tsunami.
45	VM57.031	1351539867	1	81	Warnings issued for the states of Oregon and California were subsequently lifted.
45	VM57.032	1351597047	1	81	In low-lying Tofino onVancouver Island, the tsunami warning sirens were activated
45	VM57.033	1351597047	2	52	The maximum wave heightrecorded in Tofino was 12 cm.
45	VM57.034	1351597047	1	118	Tofino's tsunami warning system was activated after communication with the provincial coordinating centre was cut-off.
45	VM57.035	1351597047	1	76	The maximum wave height recorded in Hawaii was 150 cm (approximately 5 feet)
45	VM57.036	1351597047	2	134	Despite the earthquake's large magnitude, no major structural damage was reported from any of the population centres in the vicinity..
45	VM57.038	1351597047	2	61	No casualties or major injuries were recorded from the quake,
45	VM57.039	1351598081	1	94	one minor earthquake (3.x) in Montana was attributed to having been caused by this earthquake.
45	VM57.040	1351664050	2	78	As of October 30th, there have been 76 aftershocks of magnitude 4.0 or greater
45	VM57.041	1351678846	1	100	As of October 31, there have been 78aftershocks of magnitude 4.0 or greater as recorded by the USGS.
45	VM57.042	1351731246	1	80	s of October 31, there have been over 90 aftershocks of magnitude 8.0 or greater
45	VM57.043	1351805797	1	100	As of November 1, there have been 80aftershocks of magnitude 4.0 or greater as recorded by the USGS.
45	VM57.044	1352442708	1	65	As of November 2, there have been 83 aftershocks of magnitude 4.0
45	VM57.045	1352460371	2	102	There were 94aftershocks of magnitude 4.0 or greater lasting until November 7,as recorded by the USGS.
46	VM59.001	1347339293	3	105	The 2010 demonstration  supporting  Catalan independence was  held in central Barcelona on July 10, 2010 
46	VM59.002	1347339293	2	42	Demonstration was also an anti-tax protest
46	VM59.003	1347339293	2	100	The number of people taking part in the demonstration was estimated at between 1.1  and 1.5 million 
46	VM59.004	1347339293	1	61	The protesters have come from the Spanish region of Catalonia
46	VM59.005	1347339293	3	75	Protesters feel they pay more than their share of taxes to the central govt
46	VM59.006	1347339293	2	52	There is a growing voice for separation in Catalonia
46	VM59.007	1347339293	1	76	The mobilisation was described as "unprecedented" by the mayor of Barcelona.
46	VM59.008	1347339293	1	129	 described as "without a doubt one of the biggest protest marches that has ever occurred in Catalonia, and possibly the biggest".
46	VM59.009	1347339293	2	46	Many demonstrators wave or wore Catalan flags 
46	VM59.010	1347339293	2	120	Several analysts believe that the demonstration on July 10 was a turning point in relations between Catalonia and Spain.
46	VM59.011	1347339293	1	100	An election to the Catalan Government was held on November 28, 2010 with CiU) emerging as president.
46	VM59.012	1347339293	1	150	A general election was held in Spain the following year in which the People's Party won an absolute majority with 187 of the 350 seats in the chamber.
46	VM59.013	1347339293	1	105	Party leader Mariano Rajoy was sworn in as president of the Spanish Tenth Legislature shortly afterwards.
46	VM59.014	1347339293	1	187	Catalonia saw several local referenda for independence take place in hundreds of villages between September 13, 2009 and April 2011, with an overwhelming number of "yes" votes being cast.
46	VM59.015	1347339293	1	159	Several citizens' initiatives arose in 2011 and 2012 in response to perceived slights by Spain, such as the ''No vull pagar'' ("I don't want to pay") campaign,
46	VM59.016	1347339293	1	106	which protested against toll fees that were seen as "abusive" compared with those in other parts of Spain.
46	VM59.017	1347339293	2	47	Protests being held on Catalonia's National Day
46	VM59.018	1347339293	1	67	Economic crisis and  austerity have  fueled the demand for autonomy
46	VM59.019	1347339293	1	163	several municipalities of Catalonia came together to create the ''Associació de Municipis per la Independència'' ("Association of Municipalities for Independence")
46	VM59.020	1347339293	1	195	an organisation officially established on December 14, 2011 in Vic which brings local organisations together to further the national rights of Catalonia and promote its right to self-determinatio
46	VM59.021	1347339293	1	73	Changes in support for independence in Catalonia through time can be seen
46	VM59.022	1347339293	2	207	On August 30, EC President José Manuel Durão Barroso acknowledged that "in the hypothetical case that Catalonia secedes, a solution should be found and negotiated within the framework of international laws".
46	VM59.023	1347339293	1	182	On September 2, citizens throughout Catalonia changed the name of several squares called ''Plaça d'Espanya'' ("Spain Square") to ''Plaça de la Independència'' ("Independence Square".
46	VM59.024	1347339293	2	103	The event was held in 40 municipalities, such as Mataró, Torroella de Montgrí, Roda de Ter and Tàrrega.
46	VM59.025	1347339293	1	177	On September 3, the town halls of Sant Pere de Torelló and Calldetenes passed a motion in favour of the independence of Catalonia, proclaiming themselves "free Catalan territory
46	VM59.026	1347339293	1	220	A few days before, Spanish army colonel Francisco Alamán Castro said that "the basis of Catalan nationalism is a hatred of Spain" and warned "not to wake up the lion, as it has already given enough proof of its ferocity"
46	VM59.027	1347339293	1	125	During the morning, like every year, a wreath will be laid on the monument to Rafael Casanova in Barcelona's Ronda Sant Pere.
46	VM59.028	1347339293	1	228	An official ceremony will then be held in Parc de la Ciutadella where, according to government spokesman Francesc Homs, "our national sentiment" and especially "the Catalan language, after the recent attacks" will be celebrated.
46	VM59.029	1347339293	1	69	The official ceremony will begin with a parade by the Catalan police,
46	VM59.030	1347339293	1	88	Catalan President Artur Mas held a Catalan flag at ceremony marking Catalan National Day
46	VM59.031	1347339293	1	144	The People's Party of Catalonia announced that it might not attend the events because of the "sovereignist overtone" of the institutional events
46	VM59.032	1347339293	2	105	Barcelona's major boulevard, Passeig de Gràcia (near Plaça de Catalunya) was full to the brim with people
46	VM59.033	1347339293	1	206	the President of the Catalan Parliament, will receive a delegation from the Catalan National Assembly and the organisers of the march will call for the process leading to secession from Spain to be started.
46	VM59.034	1347339293	2	76	A banner with the slogan "Catalonia: New European State" will lead the march
46	VM59.035	1347339293	2	167	The banner will be carried by 10 representatives of the territorial regions of the ANC and by 10 representatives of the Association of Municipalities for Independence.
46	VM59.036	1347339293	2	222	A number of political parties have confirmed that they will attend (CDC, UDC, ICV, ERC, SI, RI) and other entities like  Òmnium Cultural, Plataforma Pro Seleccions, Sobirania i Progrés o Sobirania i justícia, among others.
46	VM59.037	1347339293	1	213	The Popular Unity Candidates (CUP) and the Independentist Left will go ahead with their demonstration on September 11 and will not participate in the march, while allowing their members to join it if they want to.
46	VM59.038	1347339293	1	118	Organisations, municipalities and institutions from all over Catalonia have booked buses to bring people to the event.
46	VM59.039	1347339293	1	219	In addition, over a thousand buses from all over the country will be made available to people wishing to travel to the capital to attend the march, which makes it the event with most buses in the history of the country,
46	VM59.040	1347339293	1	61	, a group of bikers will hold a "motorcycle separatist march"
46	VM59.041	1347339293	1	147	A stage will be set up at the end of the march, from which the organisers, the Catalan National Assembly, will ask those present several questions.
46	VM59.042	1347339293	2	148	Green cards will be handed out representing "yes" with the aim of getting a photograph with a sea of green cards in support of Catalan independence.
46	VM59.044	1347488008	1	92	The financial crisis has strained the already tense relationship between Catalonia and Spain
46	VM59.046	1347497303	1	55	It was organized by the Catalan National Assembly (ANC)
46	VM59.047	1347497303	1	63	supported by the Association of Municipalities for Independence
46	VM59.048	1347497303	2	125	final and the most prominent of a series of events known as "March towards Independence" beginning on 30 June 2012 in Lleida.
46	VM59.049	1347497303	1	36	The city centre was crowdedfor hours
46	VM59.050	1347497303	1	106	The demonstration is the second biggest in the recent history after only the 2010 Catalan autonomy protest
46	VM59.051	1347507680	1	109	On September 3, the town halls of independence of Catalonia, proclaiming themselves "free Catalan territory".
46	VM59.053	1347507901	1	78	the massive influx of people brought the mobile phone network to a standstill.
46	VM59.054	1347646169	2	81	Many newspaper and other news agencies described it as a "historic" demonstration
46	VM59.055	1347646169	2	72	it is considered to be the biggest protest march ever held in Catalonia.
46	VM59.056	1347662716	1	88	During the ceremony, several local bands played songs and read poems by Catalan authors.
46	VM59.057	1347662716	1	118	The march officially began at the intersection of Gran Via and Passeig de Gràcia (near Plaça de Catalunya) at 6:00 pm,
46	VM59.058	1347662716	1	151	Núria de Gispert, the President of the Catalan Parliament, received a delegation from the Catalan National Assembly (ANC), the organisers of the march,
46	VM59.060	1347662716	1	69	Polls and surveys reveal that 49 percent support Catalan independence
46	VM59.061	1347838901	1	150	Barcelona daily ''El Periódico de Catalunya'' described it as "without a doubt one of the biggest protest marches that haveever occurred in Catalonia,
46	VM59.062	1350138834	1	88	The event was followed by an anti-independence protest in October 2012. == Background ==
46	VM59.063	1351324611	1	160	Green voting papers had been printed in various publications prior to the demonstration and peoplewere askedto bring them along, and to hold them up to vote"yes
